provider,Row Number,Encryption Time (ms),Encrypted Data Size (KB),Transaction Size (KB),CPU Usage (%),Memory Usage (MB),Transaction Confirmation Time (s),Transaction Hash,Estimated Gas,Actual Gas Used
https://devnet.zama.ai,1162,15,156.03,44.22,28.57,0.86,3.89,0x9788a7617fcd8757aa5191b01e2e3c215c375a107b6b131de9f45c8325c37ace,1187745,1187456
https://devnet.zama.ai,1163,12,156.03,44.22,12.50,0.87,8.19,0xb0363ec8087480d6e85d48a6a3ce498cd8e97cc5e0df6a32f2800326c27ac2c9,1187688,1187399
https://devnet.zama.ai,1164,12,156.10,44.22,22.22,0.86,9.12,0xc096907ac8bda2d8d41803bfe102568a276fac2e5092cfeac15c30443e21523e,1187721,1187432
https://devnet.zama.ai,1165,16,156.11,44.22,38.46,1.36,7.95,0xbe869a1707944d28273a7434d288e2adbcf4390ef6ca6b42c7b112f2714e58e7,1187709,1187420
https://devnet.zama.ai,1166,13,156.31,44.22,22.22,0.87,9.18,0xff46ec6e1c5c1ebcb2e4163f6fa9724c3cf4c9e8b182ba98900c0bc28cb031e0,1187733,1187444
https://devnet.zama.ai,1167,12,155.97,44.22,12.50,0.86,8.17,0x7f080cc0cf8141cf70c106e00b4d4af4b2d07cfac34ffd1ae31ce10f5dd1a4f5,1187676,1187387
https://devnet.zama.ai,1168,14,156.14,44.22,30.77,1.50,7.95,0xa37fbe4b70213ff8ef9a22af364a91a932ce3a789897bb50515c4f55763f0c80,1187715,1187426
https://devnet.zama.ai,1169,12,156.32,44.22,12.50,0.86,4.00,0x9ef88d8cd4a8708069560542eb8fcfcea15ef19d9641eccd1d53e5f97d9df041,1187706,1187417
https://devnet.zama.ai,1170,14,156.08,44.22,30.00,0.85,3.79,0x2dce0cffde2ecaca59f85d5df578e24a545299feba4477a4d8f462e1238d0f3d,1187808,1187519
https://devnet.zama.ai,1171,13,156.29,44.22,22.22,0.86,8.07,0x61efa0a5e093f8a038f74172e42f99ae70d3797158cecf6da0a160379c9bf199,1187691,1187402
https://devnet.zama.ai,1172,14,156.36,44.22,42.86,1.54,9.27,0x5bf7f0bf32060ab0cab6df08c0996e8e949c48345e7219438a9f14558e9f4188,1187754,1187465
https://devnet.zama.ai,1173,12,156.04,44.22,12.50,0.85,8.08,0xdbbe08169b04c627718162a8dcab8a25c83a9986ae1bb096357cf5797dbcf727,1187760,1187471
https://devnet.zama.ai,1174,18,156.07,44.22,38.46,1.39,8.28,0xa1ae72b77d340a5d948a9599451a8f1a06e067889f23e72a463e938df34c8464,1187739,1187450
https://devnet.zama.ai,1175,17,156.05,44.22,66.67,1.38,8.91,0x85803ea4fa96c3afe1a3eb838b340a3d57272979c9c72358ec0375191d907d29,1187694,1187405
https://devnet.zama.ai,1176,12,156.16,44.22,18.18,0.92,8.26,0xcf85b260782f7f440984dd8e6d9f6fe7204f743aa0af3a465e0d276a3a0a8739,1187733,1187444
https://devnet.zama.ai,1177,18,156.10,44.22,50.00,1.51,8.16,0xd41115b8d62756501bfb386e991c28576c281cdb25a42f15574d5b77a4b74390,1187754,1187465
https://devnet.zama.ai,1178,19,156.34,44.22,46.67,1.61,3.79,0xc570ac4a5686cb10395bba29b24cbc941aeb893c2bb2c6c575c3bee95cd4a39a,1187757,1187468
https://devnet.zama.ai,1179,15,155.96,44.22,40.00,1.56,3.88,0x0e4b4ce81f3bddaffdfe8297f019e68fdc347177fcb92dc17681f7f35d277600,1187817,1187528
https://devnet.zama.ai,1180,19,156.11,44.22,53.33,1.70,8.19,0xdc4614381209754d61c8cc4d2ca7d0a533bef68d4eef4f518f6ca84df25a2a02,1187718,1187429
https://devnet.zama.ai,1181,12,156.14,44.22,12.50,0.87,9.12,0xe407651530c2753aa2420bd8d115ce03e757945a799d53debe5cb1dcf6040f90,1187694,1187405
https://devnet.zama.ai,1182,13,156.11,44.22,20.00,0.86,7.78,0xd40829d8b62ed7739d71bf19649ba3d22f54c98b26778337c6c5c2ee152ae4b3,1187796,1187507
https://devnet.zama.ai,1183,13,156.14,44.22,12.50,0.86,3.79,0x79a83c308e94b40b14d1acbf498e65d3f98738d6a6c86a0fb52e98bfe58ce9fb,1187745,1187456
https://devnet.zama.ai,1184,18,156.11,44.22,30.77,1.51,9.11,0x0066c95d7ce6c89f441a1305398e879632e6fe10d85857d995d9c96aec183c8d,1187718,1187429
https://devnet.zama.ai,1185,13,156.03,44.22,27.27,0.86,8.07,0xb55f5a5d90e82db5e9cf0d24bfec93d62cc07088ed0f1fd42c1fd4ebf3e92905,1187742,1187453
https://devnet.zama.ai,1186,13,156.06,44.22,22.22,0.86,8.29,0x06292f511925678890e82766a1ff2f3282bfdadcae01e80d8a27bd48874a2928,1187754,1187465
https://devnet.zama.ai,1187,12,156.15,44.22,18.18,0.86,8.19,0x735473a7af73661bc52d396460afb83712c0379243b4074f7d02e87e69e57bf1,1187811,1187522
https://devnet.zama.ai,1188,17,156.01,44.22,22.22,1.47,8.29,0xfb99fdaa3236b48e749ba1956cd748b5ae90759f0aad019c9f8613e0d838ff79,1187763,1187474
https://devnet.zama.ai,1189,14,156.12,44.22,22.22,0.87,9.07,0x65a523f18ebb7869d35031668778d72d00706e64495f8206f5701290a5894d12,1187724,1187435
https://devnet.zama.ai,1190,14,156.12,44.22,20.00,0.88,8.11,0x03a5cba1111ede8e21e4c4d40192bf8b09a3ac55186df998caba588aa81fdaee,1187784,1187495
https://devnet.zama.ai,1191,15,156.27,44.22,33.33,1.59,9.16,0x76bd606f160479b53b9ad20062a679ea0eb3354c18ffe582675ad298ebfa92ea,1187679,1187390
https://devnet.zama.ai,1192,14,156.19,44.22,30.77,1.44,8.09,0x83619a4b994f5a6605af59c4d7dc246867584476a0e8568effb2a2f8ecc7f7e7,1187754,1187465
https://devnet.zama.ai,1193,15,156.27,44.22,36.36,1.38,8.17,0x9c98a8927d9fed058e0536020b1f2e10744d142919fdbe41df950a62d58ac044,1187733,1187444
https://devnet.zama.ai,1194,14,155.92,44.22,11.11,0.86,3.79,0x4a8f159095bf832601fea0ac85ed023cb639dabfebec825f5ed02f5397af9312,1187679,1187390
https://devnet.zama.ai,1195,15,156.26,44.22,45.45,1.56,8.78,0xae0efee201ec2eebf8a992b2e50ef01bbfd9f064a37d65510fbe70f73accd576,1187796,1187507
https://devnet.zama.ai,1196,12,156.08,44.22,12.50,0.86,8.81,0xff156fac8de73f6ed7d78f8139b7629981c5601e3ccdc672e1af60a3f88be427,1187766,1187477
https://devnet.zama.ai,1197,12,156.12,44.22,22.22,0.85,8.03,0xf44d715e8fd72dc6db620f40b67ef84844cb0a6ecff64cd2c2f4375d4adc65a6,1187736,1187447
https://devnet.zama.ai,1198,11,156.20,44.22,22.22,0.85,8.12,0x33b7c1ef2625132ba14b65c101e3c5e96605b182656b5572f66f0c1070e380f4,1187712,1187423
https://devnet.zama.ai,1199,15,156.25,44.22,45.45,1.54,9.11,0xa2d62e9b57dd5d12dd5e5c1b8fa44632eeed4ef2b9472d1e93f8ca43494df31c,1187778,1187489
https://devnet.zama.ai,1200,13,156.18,44.22,33.33,0.87,8.05,0x61b257ba15743a5bc8d69f7df025e6a8c3510cadbac0a3dad82606ab051544ba,1187745,1187456
https://devnet.zama.ai,1201,12,156.23,44.22,25.00,0.88,8.17,0xbe5dd79318b45d4ebf78f2ca5feb8b91f37d3cb86e86bf9aced2b9c2f24c673f,1187706,1187417
https://devnet.zama.ai,1202,13,156.29,44.22,9.09,0.86,8.91,0xed8f85a07e457eca2ab57ab59fb709b62e6a6757fbc9cb82ccc754ebace940d5,1187736,1187447
https://devnet.zama.ai,1203,17,155.97,44.22,50.00,1.55,7.77,0x6474ed833c028fbcbfc57ba1e8ff9f6b885a2cfd6af8cff7cd75d6cf0c488656,1187772,1187483
https://devnet.zama.ai,1204,14,156.10,44.22,23.08,0.86,9.22,0x1a6a95f3c7fff696b6af8a91d542ab99903dec6e37d403fb4d6b82cbd44835e4,1187724,1187435
https://devnet.zama.ai,1205,15,156.12,44.22,33.33,1.47,8.19,0xf9f867afd212d58f3675761e81541146e9e5169737848423a284f1c72a6908fc,1187745,1187456
https://devnet.zama.ai,1206,12,156.18,44.22,30.00,0.87,7.99,0xed73ae433d940381128d81d620e462aa7b434bf43df7d72fd087ef43fc30dc11,1187778,1187489
https://devnet.zama.ai,1207,19,156.31,44.22,40.00,1.44,9.15,0x961a8538ef3c12fc595b4f2326df9388e4b2946caa8a59d3e49e3e0e7877cfd0,1187784,1187495
https://devnet.zama.ai,1208,12,156.17,44.22,25.00,0.86,7.85,0x7ddf6d6131fea090d8ff44b616580619e973cc23d6284f69a65fa255566a6ad9,1187757,1187468
https://devnet.zama.ai,1209,18,156.14,44.22,33.33,1.41,8.75,0x733d4c7de6052f86e7785af7839d8d0f12cdfeb59256367a6d50adf5f95b4cbe,1187778,1187489
https://devnet.zama.ai,1210,13,156.18,44.22,30.00,1.02,8.06,0x3544643eebfdda50b077089dee21ac0ed6653e24492288526f994c5b56752d1d,1187757,1187468
https://devnet.zama.ai,1211,22,156.19,44.22,92.31,1.33,8.08,0xe4346200557c2f2c082bf528ed0b4727016e9107806857a4e0fa47c092e5d66b,1187847,1187558
https://devnet.zama.ai,1212,17,156.09,44.22,38.46,1.32,3.28,0x7daa30af9055d59cb4084effc4440d5bbafa32af8db235acc6465c5ae727f2cc,1187691,1187402
https://devnet.zama.ai,1213,14,156.13,44.22,22.22,0.87,8.01,0x6e5648353e502993a3979e723743fd5bd4da6d19781cb79ee4bfe80a97bb07c1,1187718,1187429
https://devnet.zama.ai,1214,14,156.05,44.22,10.00,0.86,3.89,0x44a7ecb1193039fe8f6d3a9cb7f189f1b1999de1121a29cbc3cd8551364a846d,1187715,1187426
https://devnet.zama.ai,1215,13,156.37,44.22,12.50,0.86,4.03,0xb8233a297fda882464f64cdbd339a1d638a8591027cdd70d8091db182f10be13,1187754,1187465
https://devnet.zama.ai,1216,20,155.99,44.22,37.50,1.31,8.78,0x13291920cc143ce746f866c907ac3ca2c93a20ec557b33797401de13a4a529f9,1187706,1187417
https://devnet.zama.ai,1217,15,156.17,44.22,25.00,0.86,7.76,0x20a793c0c0522928c3e9ce96526005b5a82d2b69d08fdddeac0babc448b1f741,1187763,1187474
https://devnet.zama.ai,1218,13,156.32,44.22,11.11,0.86,3.89,0x6b7f69c517b97aa026a289c95f5fadbfb24e5bb302a1d0436dd71129ecb63e80,1187763,1187474
https://devnet.zama.ai,1219,13,156.15,44.22,30.00,0.86,3.79,0x9ec30183442e57d12cd770b5c8c9b93003322f81e6f0f8021d8b9fe58abf13b7,1187682,1187393
https://devnet.zama.ai,1220,18,156.11,44.22,57.14,1.55,8.14,0x14c1d7fc747780a38f09291825e7c54f3fec9ca0089a69f1a754f1e13857b312,1187775,1187486
https://devnet.zama.ai,1221,12,156.19,44.22,27.27,0.86,8.18,0x68bebee51fb9e73fa592139b49cdf73684f4caac43b0befec681d600c12f9393,1187796,1187507
https://devnet.zama.ai,1222,11,156.17,44.22,11.11,0.87,3.95,0x22cf0eb87d82ed9e3640c2b2eca3f9fe514796ec29bd64a2ef53e7c55813f3c9,1187703,1187414
https://devnet.zama.ai,1223,28,156.26,44.22,72.22,0.86,8.91,0x9f1634ec34fee0853eb502182dc7ee6b812cd689beaf109520a70a75b38c48b2,1187745,1187456
https://devnet.zama.ai,1224,20,156.13,44.22,33.33,1.38,7.85,0x40fba66545393d98921eb97b2c9bf9591d6c2a90dc2a16cafa114b1160cb8700,1187784,1187495
https://devnet.zama.ai,1225,14,156.34,44.22,30.77,0.29,4.16,0x5eb7621860500aa38747cf63fc09e0750ad170c6016126e45a010150524d8ba2,1187715,1187426
https://devnet.zama.ai,1226,19,156.16,44.22,50.00,1.32,7.96,0x7bc16fa3ab44abcdebeccd63797a13dde1c1bd7378650e122031c3db61c689c1,1187724,1187435
https://devnet.zama.ai,1227,14,156.05,44.22,25.00,1.56,4.06,0xea9381e608455ed6a2c75a5a21a240ef12ac99f8dd40cf5a49b2033989b73eff,1187751,1187462
https://devnet.zama.ai,1228,13,156.08,44.22,41.67,0.86,8.40,0xe23b84bd679605dae3c5a8dd5fcc51d30d78498d06209a31855bd9100b8907d3,1187787,1187498
https://devnet.zama.ai,1229,14,156.21,44.22,18.18,0.86,8.03,0x4c3061bbde888df10f5beb66cfcda2d9d0b2b99a3c1a5ea38ee3bf3c371922d0,1187682,1187393
https://devnet.zama.ai,1230,13,155.98,44.22,30.00,0.90,3.81,0x80226024e63a4f1e152ed522856dd095a6f3d6544dc8c7f2771ca2adeea84bba,1187718,1187429
https://devnet.zama.ai,1231,21,156.15,44.22,50.00,1.50,3.82,0x2a5953001f69cc027cc9300c1b514c617e1c7707617273c86c0b9e4413623122,1187643,1187354
https://devnet.zama.ai,1232,13,156.30,44.22,38.46,0.86,3.62,0xafd93c6ac38bda01aa6d1ecad1a6bc91dd9e3b6d5b6dae24ae079b92ce6226ac,1187817,1187528
https://devnet.zama.ai,1233,14,156.16,44.22,36.36,0.85,7.97,0xf1b5b873be1e5295d44c26d58a069c1afe2fc133bfcab57513637abeaf204517,1187748,1187459
https://devnet.zama.ai,1234,12,156.21,44.22,22.22,0.88,3.85,0xe90c0a826a689c2c8634453cda0e46fdd2a4c98a76a5c6559daff566efba1e17,1187721,1187432
https://devnet.zama.ai,1235,19,156.00,44.22,42.86,1.73,3.99,0x5ccc8d8cd286554f53d3cbb2a9ec5daf917aacd37bd590593167e17754d83ceb,1187703,1187414
https://devnet.zama.ai,1236,13,156.16,44.22,25.00,0.85,8.87,0x7b539b20b0566d53db972b979b8f943b120b8d4c17c8e63281ee37a6644aff32,1187703,1187414
https://devnet.zama.ai,1237,17,156.21,44.22,66.67,0.85,8.02,0xab3b21f2a0e866f99b6b9eb437539a461bf452bd027be259fb6fbe9f3ed8945c,1187757,1187468
https://devnet.zama.ai,1238,13,155.99,44.22,30.00,0.85,3.86,0x7a0843fba2cf51c51e946a048852b3e48630b80654abd593b72b21fd640e38e6,1187748,1187459
https://devnet.zama.ai,1239,23,156.11,44.22,62.50,1.41,9.14,0x5a9fc84380f2ea7198b449d35559c1956d23eb699071f1ce64dfc30d7a0f4d6a,1187721,1187432
https://devnet.zama.ai,1240,13,156.13,44.22,12.50,0.85,8.61,0x35bcf4a715c02cf8b099d439012e8e916d5a99800952f6475498046a1ac36746,1187670,1187381
https://devnet.zama.ai,1241,16,156.29,44.22,70.00,0.85,7.87,0x4454d46a9de744e1e8f2ab158283fc972d9fa806094962ffca2f6348db4cef84,1187778,1187489
https://devnet.zama.ai,1242,14,155.89,44.22,45.45,0.85,8.81,0xa7c2b3afc179562b7a9aab7432ce9d5b1840f95bffa8bf8e6dd227a52dd2897d,1187724,1187435
https://devnet.zama.ai,1243,19,156.00,44.22,35.71,1.32,7.84,0x0e6ea34033aa8bd329446d0330efdaa011cce8e7c2366a2ff07b620b5d78662f,1187769,1187480
https://devnet.zama.ai,1244,15,156.21,44.22,41.67,0.04,8.81,0xe8cf38c731572864bd81218690d3a912d8496569f606333da4cb34dd7b42e650,1187790,1187501
https://devnet.zama.ai,1245,21,156.05,44.22,63.16,1.53,7.85,0xb85d8f43f5c8820516d543b3bf226589ef1a829dddf561bd2a9832bd23ccd0be,1187784,1187495
https://devnet.zama.ai,1246,19,156.05,44.22,53.85,1.49,8.06,0xdff98a33c0d69fbd5f25df63602dc9c9a9982a21c4e123a4d2435e6e08670b55,1187727,1187438
https://devnet.zama.ai,1247,20,155.96,44.22,42.86,1.52,3.93,0xb22a3f347e5b65a5b6e5a6fa68349c1c4e96d4237a7327b3b84d59f8ca0c2bce,1187709,1187420
https://devnet.zama.ai,1248,15,156.14,44.22,66.67,0.85,3.81,0x541d59f9bb3141a7cb153d098bd1914d74c9eec1c844a1ba3b89c05e9dcc69e8,1187769,1187480
https://devnet.zama.ai,1249,23,156.20,44.22,50.00,1.43,7.99,0x7b7d439be258d5e3922b6f2232cabe0f98cc346dcc12484fbbe7355164cfaa06,1187811,1187522
https://devnet.zama.ai,1250,17,156.24,44.22,50.00,1.43,3.73,0x0c929c9d44d983e3a3a440be349d8c79d23adf44f2e68db41b950b98aba2f0d7,1187646,1187357
https://devnet.zama.ai,1251,18,156.14,44.22,82.35,0.86,3.80,0xbc0b42204eca7e635ac1408e4013c94f37690b664ce32a065b0adcfa0bac7088,1187751,1187462
https://devnet.zama.ai,1252,27,156.09,44.22,95.65,0.86,7.95,0x6670a1dbf68619ec956779fb821a595e8f50dc81a001a53d8935c440152cfbee,1187739,1187450
https://devnet.zama.ai,1253,13,156.33,44.22,40.00,0.86,3.86,0x8a539d2228d71d1741c606abc9dc9b952dcbb65eadd5338fe46b420838ef3cd2,1187835,1187546
https://devnet.zama.ai,1254,15,156.16,44.22,45.45,1.51,3.63,0xa5095c9697f20b88e14a5555a8b4c2f1735fb106a394d3afc530aab98d945807,1187820,1187531
https://devnet.zama.ai,1255,14,156.30,44.22,33.33,0.86,3.84,0x9ec80c97e02b6eb0edfa275f6511994d8208e0211ec6f9ac2ea94bf1323ae664,1187769,1187480
https://devnet.zama.ai,1256,13,156.08,44.22,22.22,0.86,3.59,0x0da3ac5dc590b749436f9c5f7959fd58cb6fddc4c7d5d619204088b59dd333c2,1187805,1187516
https://devnet.zama.ai,1257,13,156.10,44.22,20.00,0.86,3.60,0x5acc405b5f7e04156ea65927155e7e81ef239a868e6c87c7904649bffebf2f40,1187751,1187462
https://devnet.zama.ai,1258,16,156.12,44.22,46.15,1.49,3.64,0x0ea1321b540932e1c022e2cbb7362d12f09ae9079a23bbb0823765f4941b8d13,1187712,1187423
https://devnet.zama.ai,1259,13,156.30,44.22,22.22,0.86,8.90,0x77597c349b1ad602daa50ac4c2eb88ca6eab9715c3b08084df4dcf1fd2105357,1187784,1187495
https://devnet.zama.ai,1260,13,156.20,44.22,30.00,0.86,8.80,0x2326351d1fab1de3d6904c3ffffc562db7bc7efcc0a85d631606ce25837f823c,1187748,1187459
https://devnet.zama.ai,1261,14,156.10,44.22,33.33,0.86,7.80,0x0782383333deab262aa923a49825d321b2bf37e285519fe266a639476c8e1010,1187727,1187438
https://devnet.zama.ai,1262,15,156.09,44.22,42.86,1.40,3.81,0x0da5f7682f9e17d5d4e1c64dddf7280e7e403991bf121a22f1af99ca477f52d8,1187721,1187432
https://devnet.zama.ai,1263,13,155.96,44.22,20.00,0.86,3.80,0x89fb3f24a5d7d0c65c6e605c7884ee292141ed1673a8885fa23d4a48bab7d1b4,1187739,1187450
https://devnet.zama.ai,1264,13,156.09,44.22,22.22,0.86,3.81,0x92637db69655cd450ea0a82a9665dbb505ffd3482d08fc07ad13359bdd469fa1,1187757,1187468
https://devnet.zama.ai,1265,12,156.14,44.22,30.00,0.86,8.81,0x2d1a027faa8bfb7161b857eab945c0c9b374e27b3bc8c11c06b34e72978de413,1187721,1187432
https://devnet.zama.ai,1266,17,156.03,44.22,50.00,1.41,7.87,0x1da294ea5b262081dc029eb53294c3ded573495196e63f2b6d7eab7ebf4e062f,1187718,1187429
https://devnet.zama.ai,1267,14,156.10,44.22,30.77,0.86,4.01,0x591cb832db6279716f130b89a22a84cc604dfe5454a8c83abb70e2677756250c,1187739,1187450
https://devnet.zama.ai,1268,12,156.29,44.22,22.22,0.87,3.58,0xb5f6c4a03196270337752bb755da4ca27206d8676bf4a8ba3004f5fe2091f177,1187778,1187489
https://devnet.zama.ai,1269,11,156.23,44.22,22.22,0.88,8.79,0x9c1edbda2626f8f01ae674446b446dd257093682c66e81d50bf55175c5065921,1187709,1187420
https://devnet.zama.ai,1270,18,156.09,44.22,53.33,1.57,7.65,0xde6d70792690964434b09aea71a96e348d938d07ffb08b36732fd3a262dec133,1187700,1187411
https://devnet.zama.ai,1271,16,156.20,44.22,46.15,0.86,3.77,0x61c95b96e2e67dd47639f639c83c2230c10a4c81b7759faf9fe66be3728ebf10,1187691,1187402
https://devnet.zama.ai,1272,11,156.20,44.22,11.11,0.86,3.98,0xa28eb98abfb4a1464c506606f9d26eb2beb8206220ea2004e60cf5e9a179f63b,1187715,1187426
https://devnet.zama.ai,1273,12,156.14,44.22,22.22,0.86,7.85,0xf8841a0ecdae1c30431fa9743622504156ba9ab1aa57b1185a3433fbfa3ea502,1187634,1187345
https://devnet.zama.ai,1274,18,156.35,44.22,25.00,1.35,4.07,0xa732ab142e1fb206c6fc67572d495b554421441db41ffd92ddfd9ae6153855fa,1187778,1187489
https://devnet.zama.ai,1275,12,156.16,44.22,18.18,0.87,9.12,0xaf5eef13b164a118987b8bba815104f1c5c82d1cf99b86ebe84c261007dc8b45,1187718,1187429
https://devnet.zama.ai,1276,11,156.07,44.22,12.50,0.86,7.79,0x193cef0dbfc4e093ec999908e5ca202c6e0ada324f7bd87799932d6bb53897b7,1187697,1187408
https://devnet.zama.ai,1277,12,156.26,44.22,30.00,0.86,3.80,0xbbb25dd1979cf8fde0e943834063c5032ce72433a181d4a36cf51e22f3b723b8,1187739,1187450
https://devnet.zama.ai,1278,20,156.11,44.22,56.25,1.39,3.79,0xa738130741ce4c9208afad779a7e5866b110753e6b9f1b6f13aed044c2530d10,1187799,1187510
https://devnet.zama.ai,1279,12,156.05,44.22,12.50,0.87,3.81,0x4a0d34e4bdd406f83980023de5bc0aa3600779f7a446543a1de18c9d22bf3c61,1187700,1187411
https://devnet.zama.ai,1280,12,156.13,44.22,10.00,0.86,8.93,0x9d5f9b219b15353c203b265b4565ef649fbffa7c6aee8b8360592b9b28ef404a,1187727,1187438
https://devnet.zama.ai,1281,12,156.07,44.22,22.22,0.86,7.92,0x79cc90cb3e521bfff0d7e73ac555d1b891e0a779c062d7c419f3e3b166a1c3e8,1187781,1187492
https://devnet.zama.ai,1282,15,155.92,44.22,50.00,1.82,3.97,0x04be7f0d50e320ac6577f4f79a12acd50f5459b38bbe471a7d53b6bc72e3f0db,1187790,1187501
https://devnet.zama.ai,1283,14,156.20,44.22,50.00,0.85,8.79,0x0668697c72c3e1e134b987e77200f55874418b4c0e46da235c1aa56c719f4bcf,1187760,1187471
https://devnet.zama.ai,1284,11,156.22,44.22,10.00,0.87,8.95,0x2ecd470d90f699aa30dcce8a942a279d0a589aedcbac9b00d3f7a49e4426a85d,1187748,1187459
https://devnet.zama.ai,1285,11,156.02,44.22,25.00,0.85,7.88,0xc48062ae85b7f1f632488b0b5de76db2aee47af3ce745c90769a3f2c7eb9c335,1187751,1187462
https://devnet.zama.ai,1286,14,156.24,44.22,40.00,1.56,8.87,0x1a93cba5aabeb69d1e63379b633b8e5995d2329aa9573875becbbca422cc7782,1187766,1187477
https://devnet.zama.ai,1287,13,156.05,44.22,10.00,0.86,8.82,0x3419eb93e252f0b9d9b1489dc179c2bbfbe45c79da81a0f0da0a3df5b609f6ce,1187739,1187450
https://devnet.zama.ai,1288,12,156.14,44.22,22.22,0.86,8.04,0x782b5c0202132ced60e2570e5f84b5e1f466e684ad7c0b43dbee9d5c9935cd3c,1187670,1187381
https://devnet.zama.ai,1289,12,156.21,44.22,18.18,0.88,7.98,0xbc1365297f07ebae6be59b8945d2dc117704512b41996bf4f554d3b53f4bdcb6,1187748,1187459
https://devnet.zama.ai,1290,15,156.43,44.22,54.55,1.51,4.20,0x77d60de8b3b4a14707d90d0f6b537eb99f593e3d2c570d9fe751dfc7c5311132,1187772,1187483
https://devnet.zama.ai,1291,13,156.17,44.22,22.22,0.86,8.08,0xfdece9d5b35f41be47542b5b7d00b2d64d11e1b862cca168d5a5b66439ce3a4a,1187790,1187501
https://devnet.zama.ai,1292,13,156.15,44.22,30.00,0.86,8.91,0x0515997a426da71ac54bccd7bfa3188c29f33afa8d4ba027b67c5812165c3933,1187751,1187462
https://devnet.zama.ai,1293,13,156.37,44.22,45.45,0.86,7.99,0xf23090d5ef09d9b9fe27d4311575e11c4ffed71d74949eeb59d42854c2c4abca,1187658,1187369
https://devnet.zama.ai,1294,15,156.14,44.22,46.15,1.54,8.27,0x5081ffcde0a6049835afa7fd6ac7c2c60da3a8f69120ac50e01166435832c1fb,1187781,1187492
https://devnet.zama.ai,1295,13,155.94,44.22,18.18,0.87,8.16,0x7bfe0c1784a833d971401c3aa1793a42a5a1532267e09ac4b9a3c334c3e311b3,1187745,1187456
https://devnet.zama.ai,1296,13,156.07,44.22,20.00,0.86,4.10,0x42933465ab3d103c4d9b482528a9763464a47003ec1254678d80225ce638efe2,1187748,1187459
https://devnet.zama.ai,1297,12,156.00,44.22,27.27,0.86,7.96,0x8269dc507f417abb425db83297db358f3e3a47cfbe77da0824a1bf1599888380,1187823,1187534
https://devnet.zama.ai,1298,19,156.17,44.22,41.18,1.45,3.89,0x2656b258fb9b9503e801f1d5657a37b4e496574a7333c3c75bd741c7dcde4fd1,1187721,1187432
https://devnet.zama.ai,1299,14,156.23,44.22,27.27,0.86,3.87,0xe6b101ed1c824e18abcad674127b22e33f71d44bf8e1d2a1ce2fe2fb14f01b57,1187811,1187522
https://devnet.zama.ai,1300,12,156.14,44.22,11.11,0.85,9.11,0xb039c7c967f6cc96fd00fda4448fa6e984ec707e8886ee2918e1f27eec98b9c9,1187721,1187432
https://devnet.zama.ai,1301,12,156.22,44.22,12.50,0.85,7.05,0x23334e9c0bab1b55d380f0fac02957764542b451a4b4f9bf32229116996e7e65,1187703,1187414
https://devnet.zama.ai,1302,19,156.04,44.22,45.00,1.28,4.20,0xee9495da06d4a06bcbc2d86990a479e594536694d6a7cf642d01c8f903af6c8c,1187805,1187516
https://devnet.zama.ai,1303,13,156.00,44.22,22.22,0.87,8.07,0x1d9f50311b4b5daacb104bb661883d48ee80bb022b92367c5ff11f8b87ca1346,1187787,1187498
https://devnet.zama.ai,1304,12,156.18,44.22,12.50,0.86,9.19,0x1e381b41fadf9c8478407b09fa614f331661fd97867f45b05b712c013d2254b7,1187772,1187483
https://devnet.zama.ai,1305,13,156.33,44.22,20.00,0.86,8.09,0xed439b9ea5d9e10003de72d81d3f0eeae7eaf2637e8f1408d37e1e8aae30f06c,1187751,1187462
https://devnet.zama.ai,1306,15,155.95,44.22,44.44,1.54,9.12,0x4a08763ee2257d3f3eb9a65326cefc9265c44055229e8b8b306d1495f9b6a25f,1187715,1187426
https://devnet.zama.ai,1307,13,156.12,44.22,18.18,0.87,8.29,0xfbc3e8ac88d1e74cbb1c7a19cdccc54008c228582f9eca174c8d4719e2125eb8,1187784,1187495
https://devnet.zama.ai,1308,13,156.00,44.22,20.00,0.86,8.27,0x0594400960743dcb2d9ae279c162bd86217504ca9be0becf721cc4b4c8ff79d0,1187754,1187465
https://devnet.zama.ai,1309,13,156.24,44.22,11.11,0.89,8.91,0xfc7743c7d09346f91a51a292acaa668ac1c11e2bf910492d4a762c1dacacba11,1187826,1187537
https://devnet.zama.ai,1310,20,156.34,44.22,40.00,1.51,8.09,0xa908af5a113132e5134c17abe330205e017ed0eb5e390542985a1a4fea83f876,1187655,1187366
https://devnet.zama.ai,1311,13,156.13,44.22,22.22,0.86,8.27,0xff7c207d8605e02b3893db49137b41f1eb8db70175b4c8c871685ae9ee27b21c,1187739,1187450
https://devnet.zama.ai,1312,13,156.09,44.22,12.50,0.86,8.95,0xaeb1e4362cc727b602e269336ed2a103584f165e10fb6dda9fe53c27a4249489,1187679,1187390
https://devnet.zama.ai,1313,14,155.95,44.22,27.27,0.86,7.99,0x1d36091cb113b76750a719be748481e6d7890214803d04dffc884896d7748b63,1187739,1187450
https://devnet.zama.ai,1314,15,156.21,44.22,52.94,1.65,8.19,0xd0ff9655cfe5ffd1d69139812f9e0e6817a399d7a334798017b1b1c6774acf89,1187739,1187450
https://devnet.zama.ai,1315,12,156.29,44.22,22.22,0.86,4.13,0x080a59c55223c0206d89572c56dd1799d0249ab98bbda08144eefbcab9c23f0b,1187754,1187465
