provider,Row Number,Encryption Time (ms),Encrypted Data Size (KB),Transaction Size (KB),CPU Usage (ms),Memory Usage (MB),Transaction Confirmation Time (s),Transaction Hash,Estimated Gas,Actual Gas Used
http://localhost:8545,507,19,156.20,44.22,18.40,0.87,8.13,0xd30e8ad1b7af51d7b738c04386d51deb0adc8f5db6ddeb8c1f27baa091dab6ab,2740815,2740534
http://localhost:8545,508,24,156.17,44.22,24.31,0.87,7.13,0xa7595f487fd5ba7d4b53fd65a8b9dec4a9ceef3c540e6e1cccb9609bc5ed9ec6,2740662,2740381
http://localhost:8545,509,17,156.15,44.22,19.02,0.86,10.15,0x99094583fb225b57984817d95d5f2da5d2c78f580ab7129b9c7e1ef3fe8b3692,2740827,2740546
http://localhost:8545,510,19,156.27,44.22,47.06,1.38,8.12,0x70c95d5375ccd2bac92056073d7e46f876b13f0a09468aa1b7ac6d3396d2090c,2740737,2740456
http://localhost:8545,511,16,156.16,44.22,15.69,0.86,9.16,0x1f05dfa68aa4f3492ca3611b64708dfb161e945b8f46f4bdc2e668d71cefae56,2740749,2740468
http://localhost:8545,512,16,156.01,44.22,16.54,0.87,7.12,0xc2ab3c23b4e354182d3b827d17a756441a27c99dfe919c168e32f68f0040b9fc,2740725,2740444
http://localhost:8545,513,28,156.28,44.22,28.53,0.88,8.13,0x194bf8a5c8164fa469945453b60fbf80738b1d31b16064ef9df21dcdeb1b534b,2740785,2740504
http://localhost:8545,514,24,156.22,44.22,54.75,1.56,9.13,0xa1929fced603161409e4f0cb37d4d460d9e9b9f0a04c59700a1e46936918dd94,2740692,2740411
http://localhost:8545,515,18,156.21,44.22,18.47,0.87,9.14,0x866f6b1762368fad3381ef3f6879afe7e2adb7162ee1d786f4eb44c61d4d07fd,2740725,2740444
http://localhost:8545,516,21,156.20,44.22,21.08,0.87,8.14,0x5c4171415f0adab0dcbd3fe5d87d556e8a234e958cb14d54cecc153c518c84d8,2740731,2740450
http://localhost:8545,517,16,156.18,44.22,15.20,0.86,8.13,0xa558ff597770131b8b37316d91bfe92af85e2d8e8bbbb8f81e893487d7a1cc9b,2740716,2740435
http://localhost:8545,518,21,156.22,44.22,56.39,1.43,7.14,0xb212ebf2f8d72537f8102ed6567df241807ba4a9eca64af4f79dd1d26d034475,2740713,2740432
http://localhost:8545,519,17,155.83,44.22,17.64,0.87,9.16,0x658730c3dc9662c5fa46b77fbc990bb03cf56043347873d0acee898d31c676e1,2740653,2740372
http://localhost:8545,520,27,156.29,44.22,27.64,0.87,8.15,0x34592ce72ab8c79be82a31ec069a25727cc482554042e457cb95861481b414f8,2740767,2740486
http://localhost:8545,521,18,156.08,44.22,17.96,0.87,10.14,0x69e0068e676345a09753c2ab4dc0bb68d758e6280757c65437562859b828c042,2740728,2740447
http://localhost:8545,522,24,156.07,44.22,57.22,1.40,10.13,0xdbae4a2f5d6259811a9c813c3aae875d23f79e0d105dd41bf73b66d80c9380f8,2740740,2740459
http://localhost:8545,523,15,155.98,44.22,14.78,0.87,7.16,0x71e0872153dafafd11f9411cac959d601620632d8cff6981d69d427d0def7f08,2740737,2740456
http://localhost:8545,524,16,156.18,44.22,16.48,0.86,8.16,0x991f66ac85027638d11bba7eb39503b3a03478306323aa437bd124a3172a7b7d,2740785,2740504
http://localhost:8545,525,16,156.07,44.22,16.39,0.86,9.14,0x854768852297db0db3337351b1ba627874e3b876353bd0787baa38fc0689d820,2740719,2740438
http://localhost:8545,526,24,156.34,44.22,62.96,1.56,7.12,0x2bf82b2208f66ac8aa16bddb1fa209137221a26f04430082e8b79d008b80e090,2740773,2740492
http://localhost:8545,527,17,156.04,44.22,16.99,0.85,9.18,0xa4cc434bff92b5817731bb83724cacc07785cadeed3d3a614a70b9631a23d669,2740755,2740474
http://localhost:8545,528,15,156.28,44.22,15.34,0.86,7.12,0xd0f24c9bec2fd8e7cccf60e9bc7156d329dc452bcdcaa2069a74088a481a9bbc,2740728,2740447
http://localhost:8545,529,16,156.06,44.22,16.35,0.86,8.13,0xdf3c97217055effc5bf20f69e4247831c94dbfcf3c2fbb326350afcf3f06b67f,2740746,2740465
http://localhost:8545,530,32,156.24,44.22,75.64,1.11,9.12,0x820e26c6ddb70ab0b4bad69d8bd8b641da5af04c1dff55e055e4d1dc63eea95b,2740665,2740384
http://localhost:8545,531,17,156.34,44.22,16.62,0.86,8.13,0xde056640745deae48b728236e083ed6caea3c193d3bd614d50baa65dd406ecdd,2740761,2740480
http://localhost:8545,532,16,156.21,44.22,15.98,0.86,8.13,0x7aa9415670af5ccb7d415031f08c32075551a2f402e87654ca996ad1a4d6bb32,2740692,2740411
http://localhost:8545,533,14,156.14,44.22,14.41,0.87,7.15,0x550d7eccb98116a817af11d59fbcb8ececedb92828a8b08f9f2575aae14854af,2740677,2740396
http://localhost:8545,534,23,156.48,44.22,59.27,1.47,9.17,0x8a3a35ba169b29b9f8160b6d54fa315432a2513cfc9a2c336df85e3addaac112,2740809,2740528
http://localhost:8545,535,15,156.25,44.22,15.25,0.86,8.12,0xf8b925e1c7eca30479fc0cc20df3938163ddaa3638b2c891c2095a8586f14896,2740758,2740477
http://localhost:8545,536,19,156.45,44.22,18.57,0.87,9.12,0x909149304c9345a60901428205c777de8678cdef6c2ceb214a089434eef1d495,2740794,2740513
http://localhost:8545,537,15,156.10,44.22,14.47,0.86,8.13,0x35770936d9e002117bb99eee672e7aed6a33f1649a77ee70cbe9409ce8010897,2740692,2740411
http://localhost:8545,538,33,156.28,44.22,78.75,1.40,7.13,0xb9350b4dbcf48468634f3e17e78c87d57800843df01c89dd284d55dd8968a6e7,2740773,2740492
http://localhost:8545,539,19,156.14,44.22,19.08,0.85,8.13,0x0458dde8b9738e6d75e1361e97357b32d4ea627d57da7ee6b4247abee25321c6,2740740,2740459
http://localhost:8545,540,15,156.14,44.22,15.29,0.86,9.12,0x7ebe078472d2012aa8d0cb417366d3a16fae06e5a2be06af6be08b8a9181fcda,2740731,2740450
http://localhost:8545,541,19,156.15,44.22,18.61,0.85,9.12,0x7dc55957ed4fefda5e17ec740209937ef2dfed15ba361e3e0f31875cb09f65a7,2740692,2740411
http://localhost:8545,542,22,156.27,44.22,58.15,1.50,8.11,0xb452238c388910b13df0dcd56f9dc8c0f35c5223f22cbbb66ba015dedcac1e98,2740740,2740459
http://localhost:8545,543,17,156.20,44.22,18.24,0.87,8.15,0x968a51177cb1e34f1cc994202492c007dff364112c0d65e0de258f9d0c078c2e,2740755,2740474
http://localhost:8545,544,21,155.92,44.22,21.59,0.87,9.11,0x4afd52ebeebca0aa8660cc40ca8d8916b9ff57410f21e4a6b573fb99ebcba302,2740746,2740465
http://localhost:8545,545,15,156.09,44.22,14.42,0.86,7.14,0x017070d9711b3c1ad28d68cd41c78a709314e5bf152c9bb4950cbc4686a9d318,2740764,2740483
http://localhost:8545,546,27,156.21,44.22,74.06,1.62,8.13,0x202d75c48f41e7e57a5bd399f0db72b77baf01710ecef7c45ca77c40783d86ed,2740719,2740438
http://localhost:8545,547,19,156.21,44.22,19.43,0.85,8.13,0x17388a1a08d7822c2d86024884756973cdd82fb1825dac29b626d87b1eeb9c4f,2740677,2740396
http://localhost:8545,548,17,156.27,44.22,16.65,0.86,9.12,0x85363652084da240ac66b1ac654f7623215956af35ca6d948458667ee48258cc,2740797,2740516
http://localhost:8545,549,17,156.04,44.22,16.33,0.85,8.13,0xd86846393268ba6636a803efb70312954b95b70bddc27ddf13090fed4994c30b,2740752,2740471
http://localhost:8545,550,30,155.97,44.22,68.48,1.75,8.15,0x9b42e6918c05cbb279662928352ae4cb46a5b6977c0462da483f3d9db5afa625,2740740,2740459
http://localhost:8545,551,15,156.00,44.22,15.16,0.87,9.11,0x64020d6bb1d68d2769f27f10a3073c810f6a1b62e257205d8fcf506bd35cd831,2740746,2740465
http://localhost:8545,552,15,156.13,44.22,15.04,0.87,8.14,0x3e1275feb90e7ef1ee9512ea1a13b8c8bef99053a4dc40264f537e0011548479,2740773,2740492
http://localhost:8545,553,32,156.18,44.22,32.19,0.87,9.13,0x2dd5ee40d8ac327a49ff6c605332800bd9bd4adbf7960a65c409d004314502e8,2740746,2740465
http://localhost:8545,554,22,156.14,44.22,51.75,1.50,9.12,0x23d21cbb1589543cfec6f7b76ab0d4aa049a6077f9a8f15c5b6533272b5dcc2c,2740746,2740465
http://localhost:8545,555,15,156.14,44.22,15.09,0.87,7.12,0xcebe2002f2b97e0d67de5225db4c7c2e02a391b3eaf6a33b75298bc2629245f2,2740704,2740423
http://localhost:8545,556,18,156.07,44.22,18.04,0.86,8.16,0x6b8f933280dd1ca848091f30c164b16364fbd854d415467e7fb1e341ffa0534a,2740746,2740465
http://localhost:8545,557,22,156.35,44.22,22.03,0.87,8.12,0x6f990d139d8fe0f200ac2dd2ad2375409b4e31b47130ad72a426e624c8441c2b,2740788,2740507
http://localhost:8545,558,20,156.23,44.22,50.25,1.42,9.13,0x4c95c9cf57fdbeb56c6777e9637679533ee9873825e2e0909663a1a1c692713d,2740743,2740462
http://localhost:8545,559,19,156.08,44.22,18.54,0.87,8.16,0x5999f6b26a5574a699a51aa8ecd5cee28415b114b3106499995f767e61ede093,2740713,2740432
http://localhost:8545,560,22,156.28,44.22,22.58,0.87,9.16,0x0f9170fb0f2d4ccf985109018d4901082163cb84860d6b3dce9a7f9e3e19699e,2740818,2740537
http://localhost:8545,561,15,156.51,44.22,14.66,0.86,8.13,0xb617ffc2e17ac5e4afd281651ee98dae742cadab8e0a8569930d383e080dcc86,2740746,2740465
http://localhost:8545,562,19,156.17,44.22,51.24,1.72,8.15,0x6cef522536b56ba7f3964abaa4b4a1b6a872115c7eaecb3851bdad102d218e60,2740755,2740474
http://localhost:8545,563,19,156.20,44.22,25.00,0.87,8.13,0x10fcee099c13aff42dd2c576fe35fa2b54eac260c12fa3e775033045694a9fa7,2740782,2740501
http://localhost:8545,564,26,156.25,44.22,26.67,0.87,9.12,0xd137b700726e953527aaaa1dc896c23aa1e2aebb48118f30ee19abce71e9b4c7,2740719,2740438
http://localhost:8545,565,22,156.25,44.22,24.79,0.88,8.12,0x933f9fd15f7648ea167efc08dee62f7b8c9a676eb92ff1d6c22480fb8d484a76,2740731,2740450
http://localhost:8545,566,24,156.17,44.22,64.42,1.51,8.14,0xa3eb59bb21f544f2a3f24e220fd2f0d59bdadfe967c75ba61e15944ef062726d,2740740,2740459
http://localhost:8545,567,28,156.15,44.22,27.84,0.87,8.13,0xa1c84269902b636a211a15598adab8c5e3e69540b3851e3dc33be78cb92f231c,2740674,2740393
http://localhost:8545,568,28,156.21,44.22,27.34,0.87,8.15,0x0f71783bb8223953c5fe104603e8681baecf431597d17a283db0d669a2858335,2740695,2740414
http://localhost:8545,569,18,156.13,44.22,17.15,0.86,8.12,0x1cd365f907b0684cec40ce0b681ac2fe5be74fa88a8d1f75b8beeb017dacb221,2740701,2740420
http://localhost:8545,570,23,156.00,44.22,70.06,1.33,8.13,0x97bfc093a509f15266bcbb440e98eb47f4ff9be8414b9831fd5b95152d5678ae,2740743,2740462
http://localhost:8545,571,17,156.19,44.22,16.33,0.86,9.12,0x1cfe873598faa88722c20f5aefe0e981add01d20c4f9d50f87eb26215b6e5f01,2740773,2740492
http://localhost:8545,572,15,156.17,44.22,14.78,0.87,8.15,0xee8e56cabe9ecda83a2a9bfae198973cea51ae12d8ff885570112d1be82cb7a0,2740776,2740495
http://localhost:8545,573,17,156.18,44.22,17.16,0.86,8.13,0xe0245845bc984a502adbb73d131b3c5d093ff57ed970ebcea8babd8e50030278,2740743,2740462
http://localhost:8545,574,21,156.24,44.22,58.26,1.45,8.10,0x0ab2ab33629dcff6d1f610c0ba99b250fad436528b0aaaf366a312037bd4193e,2740704,2740423
http://localhost:8545,575,21,156.23,44.22,20.30,0.86,8.11,0x7bbfaa3225b7c3292499c12c8ddf18631fcc307aa7df26505f789ed68563f768,2740752,2740471
http://localhost:8545,576,14,156.12,44.22,15.29,0.86,9.13,0x0aaf43bf308454f904b2390a4337879a6009f41d85cc2c827b050978508984c8,2740803,2740522
http://localhost:8545,577,14,156.03,44.22,14.88,0.86,9.13,0x6e86120597799845e1e873ef1c845d2c516e9a2bf3ea97a11df72f94d5f3ac9d,2740680,2740399
http://localhost:8545,578,18,156.13,44.22,50.15,1.32,9.13,0x732109b3a0f28eabbeab5222199e4db7453f13098ffa464c34f8a0c2c3d56f12,2740719,2740438
http://localhost:8545,579,14,156.06,44.22,13.48,0.87,8.15,0xae4d70809b29041cbbb2ba36704f42ec396bf1a21c71f2aeb55457987ef93cc1,2740740,2740459
http://localhost:8545,580,15,156.01,44.22,14.95,0.87,7.14,0x481b8645e875e7d4918e78b9b5251141b0ce8b9a1bfb304a2ef88bad50227a6f,2740668,2740387
http://localhost:8545,581,15,156.25,44.22,15.03,0.86,9.14,0xc590c8a5abf221fe4c15d767f91ef8abe5079d44b5255b5f008e5efa83b58c24,2740764,2740483
http://localhost:8545,582,26,156.23,44.22,62.44,1.32,8.23,0x62562b4004c6e24d5223bcff98839d54f084cf24eec72dafae12b6fcef1ce2c1,2740662,2740381
http://localhost:8545,583,19,156.21,44.22,20.69,0.95,8.12,0x1af909a01b5a62537ecb330e44a0534eba9312996d79b0c0390771b3155e4f49,2740755,2740474
http://localhost:8545,584,27,156.08,44.22,32.41,0.87,8.13,0xe074bcf08ac33185b8917473a748cb86d1ed6614ec96be04416f34687236a7f3,2740671,2740390
http://localhost:8545,585,16,156.11,44.22,16.40,0.86,11.19,0x722489ad6b3d28714217a0b86af97ce2aa1e005f9bb967953cd9e643ec5f81d4,2740749,2740468
http://localhost:8545,586,27,156.01,44.22,63.24,1.37,9.15,0x4195ff0b4af15db00b0e446f0bce8acf5f7ee917079a106a8728f74b0f7e871d,2740794,2740513
http://localhost:8545,587,16,156.26,44.22,16.38,0.87,8.13,0xb8202ac509bbbe4459e6d1dfae1764bdf0cfe63eea650afe35b1c0518438cc4c,2740740,2740459
http://localhost:8545,588,19,156.24,44.22,18.66,0.87,9.19,0xaff554724ee48df17c481279dd08dfc300d928a72485d63808586c16dd0e9097,2740734,2740453
http://localhost:8545,589,17,156.18,44.22,17.55,0.87,10.17,0x6ae0ee8dea19a247299248ebb06c96d1e60093ae75ae98be4bd75ad0f4314078,2740818,2740537
http://localhost:8545,590,28,156.36,44.22,67.74,1.59,13.39,0x9e4c8bf9be4bfd472b286ee30649ff45aebda3f0bcaa53df0ab20ec5b4c08e15,2740677,2740396
http://localhost:8545,591,21,156.16,44.22,21.36,0.86,8.26,0x53a802804e88ea10fb5adaca0c11b4c0cd42363aa021817bef3b1e6eba902dee,2740764,2740483
http://localhost:8545,592,20,156.30,44.22,19.46,0.86,13.21,0x4dc1ebf68c4aa0e8c411bf5430ca19f5b77bf8b250ba4eca2e877d149ea103a6,2740767,2740486
http://localhost:8545,593,34,156.00,44.22,51.34,0.87,13.22,0x32558a208adef3e627ddb950e56ae0415ae2dc6f394b4261b76ceeaeac97991c,2740725,2740444
http://localhost:8545,594,35,156.16,44.22,80.20,1.41,10.25,0xbb6d2ef1ece4c72e1163cf1b8457693a9e51c628bee54ab88c07798136decfd4,2740743,2740462
http://localhost:8545,595,26,156.31,44.22,25.81,0.87,10.22,0x47a1b8d3510f15f7a184bb5a945f134461dc4ee3cc26ec33f4119a3fd0cc3ec5,2740683,2740402
http://localhost:8545,596,23,156.20,44.22,22.86,0.87,9.18,0xb38b23286b27e1424977c9680e2d5cb0a54d3971b22d153423ad4f64d7926cb1,2740719,2740438
http://localhost:8545,597,20,156.06,44.22,20.37,0.87,8.15,0x2a9bae0a1295b82a7d37364dbbc46b1f7781207557e855e8b36e2ef27c85b332,2740755,2740474
http://localhost:8545,598,21,156.13,44.22,54.96,1.38,9.14,0x15bbb00d5a836ffe9f8fa04bae210fb6f83f969be0cd827dbbf71822bed462e9,2740788,2740507
http://localhost:8545,599,15,156.16,44.22,15.32,0.87,8.20,0x09eb34ff3a2cac6eb6fba18c7b12641f374990a572753ecbfac93d60b36cc11b,2740740,2740459
http://localhost:8545,600,13,156.29,44.22,13.26,0.86,7.20,0x6b28abdc7a30d5c6524f3c1cb87abeaa9fd1b0ad204ee8f6e45320bca3cfde10,2740767,2740486
http://localhost:8545,601,15,156.03,44.22,15.12,0.87,9.15,0x916d62b8219c0b760a85bfe7ebcca3a5e8a2f6993704cd09511a9b29dfc86c61,2740788,2740507
http://localhost:8545,602,23,156.21,44.22,49.39,1.37,8.12,0xd0e6d0c3498b2edcae4e492b070dbe8b4f10bda05b5b23bf802d5aee085a9686,2740818,2740537
http://localhost:8545,603,15,156.44,44.22,14.84,0.87,8.15,0xbfc17d240e7201b9f81b6092ded716b147f0b27d44dbef6677389cac98396504,2740692,2740411
http://localhost:8545,604,23,156.24,44.22,22.69,0.87,10.16,0x2ca6bd7e2fedbd32ef96d0554c60f6dfc27f9cfb1642cdaa97134d001ab8c94f,2740803,2740522
http://localhost:8545,605,27,156.17,44.22,26.25,0.87,8.15,0x12d89065b52255a49310adf265985e15e1422217d4fbe5117e0d0e4e8d2df183,2740728,2740447
http://localhost:8545,606,25,156.39,44.22,64.19,1.64,7.13,0x93bbaa3655904bb02722bc3ce48aec6a4c1176cb4d621a72905eb5b552c93640,2740725,2740444
http://localhost:8545,607,15,156.03,44.22,15.27,0.85,9.14,0xadc13f8fc5f5a117b6c50ec0f4c5416e9d44ee6a77b312189b380045402ffef6,2740785,2740504
http://localhost:8545,608,13,156.17,44.22,12.90,0.86,9.16,0xe47be4901f5b3355619ad865ec3e0020d7128c6cff52e6d324b8b4ec5c66f408,2740749,2740468
http://localhost:8545,609,23,156.09,44.22,29.44,0.85,9.14,0x9f974220c1a3f6a1b9cb8d4679d4594a78743408026246650b632d5d669ef4f3,2740728,2740447
http://localhost:8545,610,29,156.26,44.22,86.83,1.72,8.13,0x97f47656236ac4dff65ae3c01518334cbe9899de75f6d1089f519aaa7638327a,2740713,2740432
http://localhost:8545,611,16,156.12,44.22,15.73,0.87,7.18,0xaa7fc9ffada7a80bc2e8b10b53e41d99aacc23949e7b8bbcf321a7fa23957805,2740803,2740522
http://localhost:8545,612,15,156.08,44.22,15.07,0.86,8.14,0x7f49a28a1ac3aa26208ed0806d12f4b632898b638d967d53e5d6cc65fff7ce67,2740749,2740468
http://localhost:8545,613,24,156.19,44.22,38.18,0.86,9.17,0x75768e736b311e0ed46e068ce75b2b00da76965d84fd21a30dfc21cdacbd9778,2740710,2740429
http://localhost:8545,614,23,156.04,44.22,55.79,1.47,9.20,0x2a119e02bacebcba5be9e17136124de00fce6b86a609533254df5ecbcb49663d,2740767,2740486
http://localhost:8545,615,13,156.18,44.22,12.71,0.86,8.14,0x60b5c67719353cfe068c298b7222e4d25cb9295fd0ddc0fa161ea6a3e52a5e0e,2740725,2740444
http://localhost:8545,616,15,156.10,44.22,16.70,0.87,8.15,0x73a1e8e5bf96dea567be36eddcfa8a072b065dfb1abd15902347baf7ebe90ba3,2740731,2740450
http://localhost:8545,617,21,155.96,44.22,21.58,0.87,9.16,0xecd0003a9b7e9ed7dded2c3a1300710da231c2bd7660b9f8219e63624a53610c,2740734,2740453
http://localhost:8545,618,18,156.16,44.22,47.35,1.52,8.17,0x7249026e0897d192add34d78bd8b37c9328e2e928c472369dd15fb5d99970b70,2740794,2740513
http://localhost:8545,619,15,156.31,44.22,15.38,0.86,8.15,0x35d2ad51834c340342372f7a2f2bd2f55b8290f1adbe86b5232a68bd7fabd2a8,2740704,2740423
http://localhost:8545,620,18,156.31,44.22,17.46,0.86,8.14,0xc2f4b1f248636eb52d19cfd1451360d2177f01d3d109f6482d04822395d7562c,2740713,2740432
http://localhost:8545,621,20,155.99,44.22,20.58,0.87,8.15,0x7529bec7f6195d8374fbcc1fa3d1d75fe2fc6b50e7dd9a397a2df78932ce01c2,2740746,2740465
http://localhost:8545,622,23,156.16,44.22,54.58,1.37,9.13,0x9536d485075d310098eaf31430ddfb75f1a031476e8470e72c3f8a6ce4a7f1ef,2740752,2740471
http://localhost:8545,623,13,156.28,44.22,12.81,0.87,8.21,0x9a2186f5262696a3dc5b928b9afbc9295b3420ba51180235f2cb1e5623a0b438,2740800,2740519
http://localhost:8545,624,23,156.25,44.22,23.42,0.87,8.13,0x3609408748d8d9723fbe92214edf1d3c4d0b183638d541094e350761610326f0,2740704,2740423
http://localhost:8545,625,23,156.16,44.22,22.69,0.86,8.14,0x41b69af1b4133ab3094d6c6f44dcdea6f3a7d1441054d025a6685dbc5d2f9b74,2740728,2740447
http://localhost:8545,626,19,156.16,44.22,40.23,1.46,8.20,0x781f7e39331a11b799ce4ca01e2a2418d5076e671e37a74be9ec0810987e723a,2740746,2740465
http://localhost:8545,627,12,156.10,44.22,11.94,0.87,9.13,0x830e92fa706966e46cae2db6a4d6316d3d46d906f61c4aeb40157ac1581011ae,2740761,2740480
http://localhost:8545,628,14,156.31,44.22,14.66,0.87,7.13,0x318686200148383db6b5f7b63822009a0b31ba600ecb03e36a0fb6a4c8375b1c,2740710,2740429
http://localhost:8545,629,21,156.16,44.22,21.33,0.86,10.14,0x0ed504f6f4d4407f4eabd466a2a90312a872e486fb78fe408ce9f7fcab72ad37,2740752,2740471
http://localhost:8545,630,22,156.20,44.22,49.11,1.36,8.20,0x432d494dff9c60f5c83c3446a8b245f22489481b847eead47031bac405fcf5c8,2740758,2740477
http://localhost:8545,631,18,155.96,44.22,18.91,0.86,8.17,0x8dd8a276f79b5b958549296f039833c3bb514a71b7afcdf84be505b6782d8e02,2740746,2740465
http://localhost:8545,632,18,156.11,44.22,17.29,0.86,8.16,0x6d82624ef55daae761b14d4031a3fa1fcab0ddc1267100281764f3374e944bb7,2740680,2740399
http://localhost:8545,633,16,156.18,44.22,21.34,0.87,9.14,0xa9c3c9dfd562ac09c441f5d7e605a856a629f0da9614deb05b4b4cb7a7980d71,2740740,2740459
http://localhost:8545,634,29,155.99,44.22,67.83,1.65,7.15,0xfb1c1dd095afae0c4ecac224bc89204fb70c867575d50f754263a829cab8a573,2740680,2740399
http://localhost:8545,635,28,156.18,44.22,27.98,0.85,8.13,0x54d04eab3997248d4804a12cffc5d955b450fa306b20e4572da12d8235f7d890,2740764,2740483
http://localhost:8545,636,24,156.33,44.22,24.48,0.85,8.13,0xb99710ee142f71138a8d71deea0045b3368f352c90b5c2f8bfa12a2717e874b8,2740791,2740510
http://localhost:8545,637,15,155.77,44.22,14.60,0.86,9.15,0xd0620cfeb1b8ee67f9ff7ba137bda02864ba51873ab5ac6520494bf699e8d290,2740683,2740402
http://localhost:8545,638,25,156.04,44.22,61.15,1.52,8.14,0xf76b3d6e348a1e39181fc0ce9df22911fc0495cb0c6f9b919097d0f556e462d6,2740809,2740528
http://localhost:8545,639,16,155.99,44.22,15.35,0.86,8.18,0xd10fbd3cfa192a4a2b64571be46e0b68a4421acad6221611d3722a905d70b030,2740755,2740474
http://localhost:8545,640,15,156.27,44.22,14.73,0.86,8.16,0x3755895a3742fa70a5df41980924c65cf4c89756ef69b007d242caef71960a50,2740758,2740477
http://localhost:8545,641,18,156.27,44.22,18.45,0.86,8.14,0xb4c9c94832a526d908a066b5598fc82645961b5d08c6d6fa4c99d3a411ff2554,2740707,2740426
http://localhost:8545,642,16,156.32,44.22,40.65,1.37,7.16,0x924b4e8e331d877a394edb345dfd44097d4ac940cafcc9a78954a081bc5c0648,2740791,2740510
http://localhost:8545,643,15,156.03,44.22,15.58,0.86,9.13,0x0e78cc155c9b199d8a82b1865070cd99dad7305fc2a601f0ea9a16012aad35ed,2740641,2740360
http://localhost:8545,644,14,156.07,44.22,14.10,0.86,8.14,0xd4e877c6a388974610744996665286e06bff601683d7d8adf83db4a9d61fdd17,2740665,2740384
http://localhost:8545,645,21,156.21,44.22,20.47,0.87,9.15,0x744293137f612ab02f5729c29a0cb46d1fc81835be649636b978078056904ee1,2740704,2740423
http://localhost:8545,646,23,156.18,44.22,53.10,1.42,8.13,0x3e59c252e07023a921ee28c2bd838b79c3689addd75714f0dc9e8522f3988b92,2740782,2740501
http://localhost:8545,647,17,156.31,44.22,17.30,0.86,9.13,0x73572d77951f76098558f7167f60ce37f3f80b218941f6632abbe4e73dbec66c,2740758,2740477
http://localhost:8545,648,23,156.23,44.22,22.77,0.87,7.16,0xa1cdc8d66a11f51c186c8adfa9b9e938a4e2e86993696f87b28befca219910bb,2740722,2740441
http://localhost:8545,649,18,156.12,44.22,18.92,0.86,8.18,0x9f5abec309446e9a9414abde542cdadbbda32c1a4c835e7eeb37411e5ecd8fb7,2740731,2740450
http://localhost:8545,650,18,156.38,44.22,44.82,1.37,8.13,0xedd42dbfdebccf12c536d9585d38d0ef3633d2f5ccafb10c5a621c905b8be9b0,2740794,2740513
http://localhost:8545,651,18,155.96,44.22,18.06,0.87,9.13,0x3492b1e329d38017362000596cd584d2bea8f55cefdac63ed787b6cf49b647c2,2740728,2740447
http://localhost:8545,652,16,155.92,44.22,15.40,0.87,9.14,0x07f36e86262603fe271b6efcca55afc23945505fa50c56ad13828b1497aa8588,2740755,2740474
http://localhost:8545,653,13,156.15,44.22,15.92,0.86,8.15,0x843ba4de30c55f51c78f0da77b4e1fd7ccc9178164ed9b1afe19c7546a7261f4,2740752,2740471
http://localhost:8545,654,35,156.32,44.22,77.91,1.41,8.18,0xa0cd2fc4c3a8b68f3b1e9ed3fcda56a16ef95b0435e237f0d6845b251f6bd139,2740737,2740456
http://localhost:8545,655,16,156.15,44.22,15.69,0.86,7.17,0xd1577ea0e067209d5b70100ec599592c7a3a7cedb53fe54e037c886ab9a7ae80,2740692,2740411
http://localhost:8545,656,15,156.27,44.22,14.91,0.86,8.16,0x13c1d7377841c1b170e6abc064c2e77ce3b50b834cf4af949c310dca437f1185,2740728,2740447
http://localhost:8545,657,14,156.05,44.22,14.16,0.86,9.13,0x544254722536c7358e860334694e67635790d61b3be60fd210a1fec8d4fddb22,2740764,2740483
http://localhost:8545,658,19,156.17,44.22,53.57,1.50,7.16,0xf3d28b824619b8558b0a9841590b929c6d9f7d134c496ef8aaba07b1c97da372,2740731,2740450
http://localhost:8545,659,16,156.00,44.22,16.18,0.87,8.15,0xed2eda61c71c2f0ebe24d9805bf1f790b6bade5562eb8ee4cee9f37bf5559736,2740788,2740507
http://localhost:8545,660,19,156.29,44.22,18.60,0.86,8.15,0x2eedb5bcd1b9922b3cb9009e7760fef77a26f1df85b6510a121f624149bd8b90,2740794,2740513
http://localhost:8545,661,19,156.00,44.22,18.72,0.87,9.15,0x60b8b01ba95c0aa836ad207f66969addc5a59f733b4e6b2272f5ea3cd387b9e8,2740797,2740516
http://localhost:8545,662,19,156.21,44.22,53.09,1.48,9.15,0x72be18a796feb94e58a436e057743dc50fb5c3e40cd4f73ac452b9f67d22cb90,2740722,2740441
http://localhost:8545,663,18,156.08,44.22,17.80,0.87,8.14,0x52128a9071a8fb52fec08c1ef7cc0233192883ca390268862a623ce962c34b38,2740734,2740453
http://localhost:8545,664,21,156.09,44.22,21.15,0.87,8.15,0xc24885445146616bc4fbd36c73488dd57b41b890bcfc3b99c21e750b0a9e9780,2740734,2740453
http://localhost:8545,665,20,156.20,44.22,19.71,0.86,7.17,0x6401e7a821fa9edfb70acbd90adc7f9ecdb8304ee79d52746715557edfabe6b4,2740794,2740513
